rental_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,borough
2172,3000,0.5,1,573,11,8.0,31,0,0,0,0,1,0,0,0,Upper East Side,Manhattan
2443,2450,1.0,1,700,3,2.0,106,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
11328,1950,0.0,1,400,6,3.0,56,0,1,1,0,0,1,0,0,Gramercy Park,Manhattan
6142,3375,1.0,1,652,3,12.0,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
6216,2395,2.5,1,1000,3,1.0,106,0,0,0,0,0,0,0,0,East Harlem,Manhattan
9535,4990,1.0,1,823,5,22.0,44,1,0,0,0,0,0,0,0,Midtown East,Manhattan
4678,7495,2.0,2,1431,3,4.0,10,0,1,1,1,1,1,0,1,Upper West Side,Manhattan
5169,10000,1.0,2,1600,2,3.0,5,1,0,0,0,1,0,0,0,Tribeca,Manhattan
5230,3090,2.0,1,800,10,3.0,106,0,0,0,0,0,0,0,0,East Village,Manhattan
1710,10904,3.0,3,1307,6,26.0,6,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
11111,2100,0.0,1,410,8,3.0,106,0,0,0,0,0,0,0,0,Midtown West,Manhattan
10393,2499,0.0,1,400,2,3.0,116,1,1,1,1,1,0,0,1,Upper West Side,Manhattan
9177,3650,2.0,1,763,10,30.0,27,0,0,0,1,1,0,0,1,Midtown East,Manhattan
9536,3800,2.0,1,900,4,6.0,116,0,0,0,0,0,0,0,0,Lower East Side,Manhattan
133,9800,2.0,2,1270,7,7.0,6,0,1,1,1,1,0,0,0,Gramercy Park,Manhattan
4687,4350,1.0,1,783,2,6.0,29,0,1,0,1,1,0,0,0,West Village,Manhattan
4557,2495,2.0,1,800,4,4.0,96,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
403,3625,1.0,1,650,43,19.0,14,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
899,9000,2.0,2,1250,13,46.0,9,1,0,0,0,0,0,0,0,Midtown West,Manhattan
4733,5800,2.0,2,1200,2,6.0,75,0,0,0,0,1,1,0,0,Central Park South,Manhattan
2154,3295,1.0,1,465,5,2.0,29,0,1,0,1,1,0,0,0,West Village,Manhattan
1348,2200,0.0,1,325,6,24.0,87,0,1,0,1,1,1,0,0,Midtown East,Manhattan
10158,5485,2.0,1,1028,7,24.0,39,1,0,1,0,0,1,0,0,Midtown East,Manhattan
668,2950,0.0,1,765,2,4.0,29,0,1,0,1,1,0,0,1,Upper West Side,Manhattan
4268,2750,1.0,1,600,9,12.0,57,0,0,0,0,0,0,0,0,Midtown East,Manhattan
10716,8200,2.0,2,1431,9,8.0,7,0,0,0,0,0,0,1,0,Chelsea,Manhattan
6366,2000,2.0,1,750,3,1.0,106,0,0,0,1,0,0,1,0,Central Harlem,Manhattan
9899,4995,3.0,1,1100,2,2.0,13,0,0,0,1,1,0,0,1,Financial District,Manhattan
8005,1875,2.0,1,900,3,4.0,91,0,0,0,0,0,0,0,0,Inwood,Manhattan
8976,3900,1.0,1,750,6,6.0,106,1,0,0,0,0,0,0,0,Gramercy Park,Manhattan
3637,2400,0.0,1,500,9,1.0,106,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
9019,5325,1.0,1,697,2,36.0,13,1,0,0,0,0,0,0,0,Flatiron,Manhattan
5275,3500,0.0,1,525,5,6.0,105,1,1,1,1,1,0,1,1,Midtown South,Manhattan
5877,3900,1.0,1,643,4,10.0,2,0,0,0,0,0,0,0,0,Midtown East,Manhattan
1694,3375,2.0,1,800,6,2.0,106,0,0,1,0,0,1,0,0,Upper West Side,Manhattan
7995,6400,2.0,2,1094,3,8.0,9,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
11213,12500,2.0,2,2082,2,2.0,101,0,0,0,0,0,1,0,0,Tribeca,Manhattan
2156,2595,0.0,1,285,5,10.0,86,0,0,0,0,0,0,0,0,Midtown West,Manhattan
1115,2199,2.0,1,900,11,3.0,106,1,0,0,0,0,0,0,0,East Harlem,Manhattan
1886,2430,0.0,1,330,2,7.0,89,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1001,10000,2.0,2,1318,3,15.0,30,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
5402,6400,3.0,2,1100,4,3.0,13,0,0,0,0,1,1,0,0,Lower East Side,Manhattan
3482,5895,2.0,2,1250,1,25.0,112,1,0,0,1,0,0,0,0,Financial District,Manhattan
6128,2600,0.0,1,490,3,10.0,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
3736,4700,1.0,1,500,2,3.0,116,0,0,0,0,0,0,0,0,Soho,Manhattan
2309,6000,2.0,2,1428,3,15.0,88,0,1,0,1,1,1,1,1,Upper West Side,Manhattan
1148,4995,2.0,1,866,2,5.0,25,0,0,0,1,0,1,0,0,Upper East Side,Manhattan
8320,3388,0.0,1,825,4,4.0,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
5736,3483,1.0,1,735,9,4.0,87,0,0,0,0,0,0,0,0,Midtown East,Manhattan
1904,2900,2.0,1,1250,2,2.0,96,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
2376,4600,1.0,1,890,2,8.0,10,0,0,1,1,1,1,0,0,Midtown East,Manhattan
10520,1695,1.0,1,750,1,4.0,87,1,1,0,0,0,0,0,0,Central Harlem,Manhattan
7224,2700,0.0,1,542,6,22.0,28,0,0,0,1,1,1,0,0,Midtown East,Manhattan
1380,11750,4.0,3,3100,2,11.0,111,1,0,0,0,0,0,0,0,Midtown,Manhattan
6843,5080,1.0,1,850,2,26.0,42,1,0,1,0,0,1,1,0,Upper West Side,Manhattan
1554,4890,1.0,1,815,43,7.0,8,1,0,0,0,1,0,0,0,Upper West Side,Manhattan
6566,3800,1.0,1,750,13,21.0,9,1,0,0,1,1,0,0,1,Midtown West,Manhattan
3068,5200,3.0,2,2000,5,4.0,106,0,0,0,0,0,1,0,0,Central Harlem,Manhattan
3515,2800,0.0,1,450,4,5.0,43,1,0,0,0,0,0,0,0,Financial District,Manhattan
1645,6000,2.0,2,1200,9,4.0,105,0,0,1,0,0,0,0,0,Midtown West,Manhattan
2704,2100,0.0,1,400,5,2.0,101,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
3187,2300,1.0,1,500,6,3.0,96,0,0,0,0,0,0,0,0,Chinatown,Manhattan
6882,16750,3.0,3,2850,1,27.0,102,0,0,0,0,0,0,0,0,Financial District,Manhattan
5974,6400,2.0,1,1151,3,7.0,87,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
8071,5595,2.0,2,1170,4,28.0,85,1,1,1,1,1,1,0,1,Financial District,Manhattan
6519,2800,0.0,1,466,5,4.0,10,0,0,0,0,1,0,0,0,Upper West Side,Manhattan
9663,3219,0.0,1,533,4,17.0,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
1239,8500,2.0,2,1244,1,6.0,9,0,0,1,1,1,0,0,0,Soho,Manhattan
2295,10000,2.0,2,1508,1,7.0,89,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
3466,3775,1.0,1,600,0,2.0,56,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
11163,4350,1.0,1,880,7,14.0,16,0,0,0,1,0,0,0,0,Upper West Side,Manhattan
5852,3995,1.0,1,899,1,14.0,112,1,0,0,0,0,0,0,0,Financial District,Manhattan
3458,4995,2.0,2,1153,43,16.0,9,0,0,0,0,0,0,0,0,Roosevelt Island,Manhattan
4076,7195,5.0,2,2430,5,5.0,96,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
500,7600,2.0,2,1500,5,9.0,2,0,0,0,0,0,0,0,0,Tribeca,Manhattan
960,2995,1.0,1,350,1,5.0,116,0,0,0,0,0,0,0,0,West Village,Manhattan
6080,4490,1.0,1,620,4,29.0,16,1,0,0,0,0,0,0,0,Chelsea,Manhattan
7072,3450,3.0,2,1800,2,5.0,101,1,0,0,0,0,0,0,0,Washington Heights,Manhattan
8996,3800,1.0,1,700,13,19.0,9,1,1,0,1,1,0,0,1,Midtown West,Manhattan
11177,14662,4.0,3,1732,4,10.0,113,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2894,2575,0.0,1,490,3,8.0,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
10706,3750,1.0,1,700,3,5.0,90,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
8378,6695,2.0,2,1033,2,17.0,30,0,0,0,1,0,0,0,0,Flatiron,Manhattan
3842,5500,1.0,1,1165,5,22.0,37,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
7418,5475,1.0,1,1094,2,38.0,30,0,1,1,1,1,1,0,1,Midtown,Manhattan
10549,4910,2.0,2,933,10,10.0,16,1,0,0,0,0,0,0,0,Midtown West,Manhattan
10485,5150,1.0,1,695,3,18.0,52,1,0,0,0,0,0,0,0,Tribeca,Manhattan
2474,4950,1.0,1,1115,5,2.0,37,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
6356,5225,1.0,1,770,3,11.0,52,1,0,0,0,0,0,0,0,Tribeca,Manhattan
7024,13750,3.0,3,1920,43,8.0,8,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
292,4500,1.0,1,755,7,43.0,6,0,0,0,0,0,0,0,0,Midtown South,Manhattan
5416,2200,1.0,1,675,4,4.0,88,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
7667,4000,1.0,1,840,10,40.0,30,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
7220,4300,0.0,1,559,3,24.0,11,1,0,0,0,0,0,0,0,Flatiron,Manhattan
428,2750,1.0,1,730,5,3.0,9,0,0,0,0,0,0,0,0,East Harlem,Manhattan
5671,5120,2.0,2,1003,10,7.0,16,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2409,5895,2.0,2,1200,2,18.0,13,1,0,0,0,0,0,0,0,Financial District,Manhattan
1935,11723,3.0,2,1540,1,8.0,89,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
6553,4270,1.0,1,630,2,12.0,13,0,0,0,0,0,0,0,0,Lower East Side,Manhattan
4977,2995,0.0,1,548,2,11.0,13,0,0,1,0,0,1,0,0,Financial District,Manhattan
7800,2150,1.0,1,687,4,2.0,96,0,0,0,0,0,0,0,0,Hamilton Heights,Manhattan
1122,3500,1.0,1,651,6,34.0,37,1,0,0,1,0,0,0,0,Midtown East,Manhattan
7889,2150,1.0,1,650,7,2.0,115,0,1,0,1,1,0,1,1,Midtown West,Manhattan
7731,2350,0.0,1,400,5,16.0,30,0,0,1,1,1,0,0,1,Midtown East,Manhattan
9184,4499,2.0,1,837,6,14.0,37,0,0,0,1,1,1,0,1,Midtown East,Manhattan
8612,3815,1.0,1,665,8,23.0,16,1,0,0,0,0,0,0,0,Midtown East,Manhattan
2008,3200,2.0,1,850,7,3.0,60,0,1,0,1,1,1,1,1,Midtown East,Manhattan
11007,1625,1.0,1,560,6,2.0,96,1,0,0,0,0,0,0,0,Washington Heights,Manhattan
3874,3500,1.0,1,722,12,32.0,32,0,0,0,0,0,0,0,0,Midtown East,Manhattan
9498,3495,1.0,1,686,10,34.0,29,1,0,0,0,0,0,0,0,Midtown West,Manhattan
5886,2025,0.0,1,350,3,4.0,90,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1334,2700,3.0,1,750,2,1.0,112,1,0,0,0,0,0,0,0,Washington Heights,Manhattan
5095,3550,1.0,1,748,6,9.0,10,0,1,0,0,0,1,1,0,Upper West Side,Manhattan
3698,6000,1.0,1,1500,2,2.0,151,0,0,0,0,0,0,0,0,Tribeca,Manhattan
2940,4750,2.0,2,917,3,4.0,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1751,2800,0.0,1,520,2,24.0,9,0,0,0,1,1,0,0,0,Midtown West,Manhattan
5128,5000,1.0,1,707,2,5.0,8,0,1,0,1,1,1,0,0,Chelsea,Manhattan
4967,3500,2.0,2,1050,5,4.0,96,0,0,1,0,0,1,0,0,Central Harlem,Manhattan
3137,6800,2.0,2,1295,11,34.0,15,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
5939,2775,0.0,1,500,3,22.0,30,1,0,0,0,0,0,0,0,Midtown,Manhattan
3037,7900,2.0,2,1160,2,9.0,75,1,0,0,0,0,0,0,0,Central Park South,Manhattan
4290,3995,1.0,1,800,3,5.0,27,0,0,0,0,1,0,0,0,Upper West Side,Manhattan
11237,9950,1.0,2,2050,3,4.0,52,1,0,0,0,0,0,0,0,Tribeca,Manhattan
1510,3400,1.0,1,800,7,3.0,16,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1225,3300,1.0,1,725,4,5.0,91,0,1,1,1,1,1,0,0,Upper West Side,Manhattan
9369,11000,2.0,2,3000,0,2.0,116,0,0,0,1,1,1,0,0,Soho,Manhattan
3095,3250,2.0,1,850,5,3.0,116,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
10058,5700,2.0,2,1176,12,2.0,7,0,1,0,0,0,0,0,0,Chelsea,Manhattan
1861,7246,2.0,2,1080,1,10.0,89,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1034,5688,2.0,2,1260,7,7.0,39,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2450,6350,1.0,2,1352,1,2.0,126,1,0,0,0,0,0,0,0,Tribeca,Manhattan
6690,2800,0.0,1,351,1,2.0,29,0,0,0,0,0,0,0,0,Midtown West,Manhattan
583,5740,1.0,1,761,5,15.0,6,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
4717,3500,2.0,2,1031,3,6.0,13,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
11262,12500,3.0,3,2500,5,6.0,96,0,0,0,0,0,0,0,0,Midtown West,Manhattan
6266,2695,0.0,1,625,9,7.0,8,1,1,1,0,0,1,0,0,Midtown West,Manhattan
7236,2895,0.0,1,506,2,18.0,41,0,0,0,1,1,0,0,0,Upper East Side,Manhattan
4725,16500,2.0,2,1895,9,4.0,1,0,0,0,0,0,0,0,0,Chelsea,Manhattan
4937,5000,1.0,1,764,2,20.0,38,1,0,1,1,0,1,0,0,Midtown West,Manhattan
574,6600,2.0,2,1100,2,12.0,92,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
7665,3490,2.0,2,800,6,4.0,106,0,0,0,1,0,0,0,0,Gramercy Park,Manhattan
10770,4800,2.0,2,1000,3,8.0,96,0,0,0,1,1,0,0,0,Midtown South,Manhattan
3136,4050,1.0,1,805,11,20.0,15,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
750,5850,1.0,1,752,3,33.0,6,1,0,0,0,0,0,0,0,Chelsea,Manhattan
7782,2300,1.0,1,650,3,3.0,76,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2660,3275,0.0,1,480,4,9.0,86,0,0,0,0,0,0,0,0,Chelsea,Manhattan
4674,4095,1.0,1,713,4,9.0,19,1,0,0,0,0,1,0,0,Upper East Side,Manhattan
3595,2995,2.0,1,800,3,2.0,106,0,0,0,0,0,0,0,0,Midtown West,Manhattan
5881,5900,2.0,2,1076,5,11.0,30,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
10368,3920,1.0,1,718,4,4.0,16,1,1,1,1,1,1,0,1,Chelsea,Manhattan
76,4795,1.0,1,707,7,10.0,16,0,1,0,1,1,0,0,1,Upper West Side,Manhattan
8862,3800,1.0,1,600,2,14.0,9,1,0,0,0,0,0,0,0,Financial District,Manhattan
3978,12500,3.0,3,1833,5,14.0,2,0,0,0,0,0,0,0,0,Midtown East,Manhattan
17,5000,1.0,1,805,4,4.0,9,0,1,1,1,1,1,0,1,Flatiron,Manhattan
4630,4365,0.0,1,619,3,37.0,6,1,0,0,0,0,0,0,0,Chelsea,Manhattan
10804,3950,1.0,1,899,1,3.0,112,1,0,0,0,0,0,0,0,Financial District,Manhattan
5030,4000,1.0,1,740,2,17.0,14,1,0,0,0,0,0,0,0,Midtown South,Manhattan
3200,3905,1.0,1,809,7,26.0,39,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
461,4000,1.0,1,700,3,4.0,62,0,0,1,1,1,0,0,0,West Village,Manhattan
874,2750,0.0,1,475,1,5.0,25,0,0,0,0,1,0,0,1,Upper West Side,Manhattan
9903,3631,1.0,1,707,3,1.0,71,1,0,0,0,0,0,0,0,Stuyvesant Town/PCV,Manhattan
9566,2095,0.0,1,410,8,2.0,106,0,0,0,1,1,0,0,0,Midtown West,Manhattan
7532,7995,2.0,2,852,3,6.0,106,0,0,0,0,0,0,0,0,Soho,Manhattan
8562,2995,0.0,1,579,4,2.0,55,0,1,0,1,1,0,1,1,Upper West Side,Manhattan
137,18450,2.0,2,830,2,7.0,29,1,1,1,1,1,1,0,1,Upper East Side,Manhattan
919,4250,1.0,1,800,13,46.0,9,1,0,0,0,0,0,0,0,Midtown West,Manhattan
4111,4995,1.0,1,972,7,10.0,6,0,0,1,0,0,0,0,0,Gramercy Park,Manhattan
10528,4200,0.0,1,530,1,17.0,90,0,0,0,0,1,0,0,0,Chelsea,Manhattan
210,4300,1.0,1,700,5,9.0,37,0,0,0,1,1,1,0,0,Upper West Side,Manhattan
1543,14000,2.0,2,2000,4,55.0,33,0,0,0,1,1,0,0,0,Midtown,Manhattan
1432,8250,2.0,2,1406,4,3.0,11,0,0,0,1,1,1,0,1,Soho,Manhattan
2069,3950,1.0,1,750,2,2.0,106,0,0,1,1,1,0,0,0,Chelsea,Manhattan
10349,5995,1.0,2,1815,4,1.0,96,0,0,0,1,1,0,0,1,Financial District,Manhattan
9154,4785,1.0,1,823,5,17.0,44,1,0,0,0,0,0,0,0,Midtown East,Manhattan
6221,4800,2.0,2,1150,12,35.0,27,1,1,0,1,1,1,1,1,Midtown East,Manhattan
3610,3595,1.0,1,620,11,9.0,31,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
6352,4500,2.0,2,1041,10,6.0,27,0,0,0,0,1,1,0,0,Midtown East,Manhattan
3560,5415,1.0,1,767,2,29.0,8,1,0,0,0,0,0,0,0,Midtown South,Manhattan
2524,5500,1.0,1,1145,4,2.0,11,0,0,0,1,1,0,0,1,Soho,Manhattan
6158,3700,2.0,1,850,4,4.0,53,0,0,0,1,0,0,0,0,Upper East Side,Manhattan
7122,1700,1.0,1,400,8,3.0,5,0,0,0,0,0,0,0,0,East Harlem,Manhattan
5981,2799,0.0,1,750,3,3.0,96,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
1704,9300,3.0,3,1800,3,12.0,100,0,0,0,0,0,0,1,0,Upper West Side,Manhattan
4626,4990,1.0,1,643,3,32.0,6,1,0,0,0,0,0,0,0,Chelsea,Manhattan
7027,7795,3.0,2,1266,1,5.0,43,0,0,0,0,0,0,0,0,Chelsea,Manhattan
4317,6000,2.0,2,900,1,26.0,31,0,0,1,0,0,0,0,0,Flatiron,Manhattan
8711,2450,0.0,1,450,2,10.0,93,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2710,7000,4.0,3,2200,6,16.0,57,0,0,0,0,0,0,0,0,Midtown East,Manhattan
6035,3250,0.0,1,570,2,3.0,86,1,0,0,0,0,0,0,0,Midtown West,Manhattan
3332,5495,1.0,1,860,2,19.0,30,1,0,0,0,0,0,0,0,Flatiron,Manhattan
3828,4050,1.0,1,834,2,6.0,58,0,1,1,0,1,1,0,0,Midtown East,Manhattan
10031,3900,1.0,1,720,4,8.0,7,0,0,0,0,0,0,0,0,Tribeca,Manhattan
8229,3195,1.0,1,574,2,11.0,99,1,0,0,1,1,0,0,1,Upper West Side,Manhattan
7471,3000,1.0,1,496,2,4.0,28,0,0,0,0,0,0,0,0,Midtown West,Manhattan
9496,3700,1.0,1,642,10,32.0,29,1,0,0,0,0,0,0,0,Midtown West,Manhattan
6312,7950,2.0,2,1280,2,45.0,38,0,0,0,0,0,0,0,0,Midtown West,Manhattan
7680,2995,1.0,1,610,2,19.0,29,0,0,0,0,1,1,0,0,Battery Park City,Manhattan
6727,2600,0.0,1,437,12,3.0,8,0,0,1,0,0,1,1,0,Midtown West,Manhattan
247,2095,0.0,1,410,8,2.0,106,0,0,0,1,1,0,0,0,Midtown West,Manhattan
9660,5668,2.0,2,1022,4,21.0,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
118,7995,3.0,2,1518,3,4.0,31,1,0,0,0,1,0,0,0,Battery Park City,Manhattan
2147,3190,1.0,1,650,6,1.0,106,0,0,0,0,0,0,0,0,East Village,Manhattan
2896,2300,1.0,1,400,12,2.0,106,0,0,0,0,0,0,0,0,East Village,Manhattan
479,4950,2.0,2,917,3,9.0,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1465,3100,1.0,1,475,3,2.0,116,0,0,0,0,0,0,0,0,West Village,Manhattan
5799,6400,3.0,2,1300,11,4.0,17,1,1,1,1,1,1,0,1,Chelsea,Manhattan
8705,3950,1.0,1,800,2,10.0,8,0,1,1,0,0,1,0,0,Financial District,Manhattan
3291,4400,1.0,1,500,3,2.0,106,0,0,0,0,0,0,0,0,Soho,Manhattan
2466,6450,2.0,2,1025,6,3.0,2,1,0,0,0,0,0,0,0,Gramercy Park,Manhattan
5009,3100,1.0,1,757,4,18.0,19,0,1,0,1,0,0,1,0,Upper West Side,Manhattan
10181,7700,2.0,2,1175,2,36.0,6,0,0,0,1,0,0,0,0,Financial District,Manhattan
8548,18250,4.0,4,2700,2,4.0,85,0,1,0,0,1,1,0,1,Upper West Side,Manhattan
78,13500,3.0,3,1868,43,32.0,8,0,0,0,0,0,0,1,0,Upper West Side,Manhattan
8656,5780,3.0,2,1300,2,12.0,38,0,0,0,0,0,0,0,0,Midtown West,Manhattan
1732,6800,2.0,2,1280,3,35.0,11,0,0,1,1,1,1,1,1,Midtown South,Manhattan
1583,3300,2.0,1,750,12,3.0,96,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
3664,5500,2.0,1,1000,3,5.0,101,0,0,0,0,0,0,0,0,Tribeca,Manhattan
4534,1750,2.0,1,500,4,1.0,100,1,0,0,0,0,0,0,0,Washington Heights,Manhattan
3314,8500,2.0,2,1478,9,54.0,15,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2272,2650,0.0,1,482,6,30.0,28,0,0,0,0,0,0,0,0,Midtown East,Manhattan
4594,3700,1.0,1,763,3,6.0,31,0,0,0,1,1,1,0,1,Battery Park City,Manhattan
6371,6000,1.0,1,923,1,34.0,51,0,0,1,1,0,0,0,0,Greenwich Village,Manhattan
3901,5145,2.0,2,1038,7,17.0,39,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
146,2600,1.0,1,525,2,5.0,115,0,0,0,1,0,0,0,0,Midtown,Manhattan
8023,1600,0.0,1,550,7,3.0,106,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
2584,3058,0.0,1,533,4,19.0,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
5653,4475,0.0,1,583,8,12.0,10,0,0,0,1,1,0,1,1,Chelsea,Manhattan
1827,4950,1.0,1,927,3,32.0,29,1,1,1,1,1,1,0,0,Financial District,Manhattan
10940,3932,1.0,1,678,4,9.0,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
1511,3000,1.0,1,730,2,7.0,53,0,0,0,1,0,0,0,0,Midtown,Manhattan
1767,5150,3.0,1,910,9,31.0,86,0,0,0,0,0,0,0,0,Midtown West,Manhattan
6093,3450,1.0,1,750,2,7.0,96,0,0,0,0,0,0,0,0,Midtown South,Manhattan
6174,2250,2.0,1,750,7,4.0,102,1,0,0,0,0,1,0,0,Hamilton Heights,Manhattan
3366,4260,2.0,1,958,10,30.0,27,1,0,1,0,0,1,0,0,Midtown East,Manhattan
5068,4375,1.0,1,668,2,23.0,16,1,0,1,0,0,0,0,0,Flatiron,Manhattan
1306,10995,3.0,3,1800,7,30.0,9,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2468,2900,1.0,1,600,12,16.0,27,0,0,0,1,1,0,0,1,Midtown East,Manhattan
1102,4200,1.0,1,690,7,6.0,6,0,0,1,1,0,0,0,0,Gramercy Park,Manhattan
3751,7500,3.0,2,1425,3,6.0,54,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
3289,3665,1.0,1,674,4,8.0,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
54,3800,3.0,2,1100,5,6.0,96,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
10552,2995,1.0,1,800,4,1.0,66,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2361,3935,1.0,1,752,6,4.0,14,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
5077,2495,0.5,1,500,6,4.0,96,0,1,1,1,1,1,0,1,Midtown East,Manhattan
1128,3400,1.0,1,636,4,5.0,31,1,1,0,0,0,0,0,0,Upper West Side,Manhattan
4672,5535,2.0,2,971,8,25.0,16,1,1,0,1,1,1,1,1,Midtown East,Manhattan
2593,3600,1.0,1,643,3,13.0,8,0,0,0,0,0,0,0,0,Midtown South,Manhattan
4496,5440,2.0,2,1120,3,14.0,30,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
6774,1950,0.0,1,400,6,7.0,75,0,1,1,0,0,0,0,0,Upper East Side,Manhattan
1019,4100,1.0,1,600,6,24.0,6,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
532,2200,0.0,1,275,1,3.0,116,1,0,0,0,0,0,0,0,Gramercy Park,Manhattan
3307,7000,2.5,2,1367,3,20.0,29,1,0,0,1,1,1,1,1,Financial District,Manhattan
10327,4695,2.0,2,1033,4,2.0,108,1,0,0,0,0,0,0,0,Financial District,Manhattan
